Price,Close,High,Low,Open,Volume,Returns,Mean,Std
Ticker,SPY,SPY,SPY,SPY,SPY,,,
Datetime,,,,,,,,
2025-03-03 15:45:00+00:00,593.3400268554688,595.0599975585938,593.030029296875,595.0599975585938,476841,-1.7698974609375,0.057000732421875,0.94721436004611
2025-03-03 15:50:00+00:00,593.8499755859375,594.1442260742188,593.1185302734375,593.3800048828125,270504,0.50994873046875,0.101995849609375,0.9579980687267969
2025-03-03 15:55:00+00:00,592.4158935546875,594.02001953125,592.219970703125,593.8699951171875,526734,-1.43408203125,0.050592041015625,1.0300155929478019
2025-03-03 16:00:00+00:00,593.1002807617188,593.3800048828125,592.4099731445312,592.4099731445312,592319,0.68438720703125,0.11602783203125,1.0491713213558531
2025-03-03 16:05:00+00:00,592.9600219726562,593.5800170898438,592.6799926757812,593.27001953125,529176,-0.1402587890625,0.082000732421875,1.0516598085264777
2025-03-03 16:10:00+00:00,593.2550048828125,593.5299072265625,592.280029296875,592.97998046875,380773,0.29498291015625,0.008502197265625,1.002585202838677
2025-03-03 16:15:00+00:00,593.6599731445312,593.75,592.8499755859375,593.27001953125,492254,0.40496826171875,-0.045501708984375,0.9601836091261406
2025-03-03 16:20:00+00:00,594.4099731445312,594.5499267578125,593.4650268554688,593.6300048828125,483388,0.75,0.039996337890625,0.9918422340411648
2025-03-03 16:25:00+00:00,592.4000244140625,594.4099731445312,592.3900146484375,594.4000244140625,524215,-2.00994873046875,-0.128985595703125,1.1851298314426533
2025-03-03 16:30:00+00:00,592.2999877929688,592.8200073242188,592.2100219726562,592.4299926757812,622171,-0.10003662109375,-0.28099365234375,1.0546761213089115
2025-03-03 16:35:00+00:00,591.6848754882812,592.739990234375,591.4500122070312,592.27001953125,523384,-0.6151123046875,-0.16551513671875,0.9293081856127876
2025-03-03 16:40:00+00:00,591.3400268554688,591.8599853515625,591.1699829101562,591.6900024414062,377277,-0.3448486328125,-0.250994873046875,0.8990961231728748
2025-03-03 16:45:00+00:00,592.6099853515625,592.6599731445312,591.25,591.3099975585938,401052,1.26995849609375,0.0194091796875,0.9102981781435846
2025-03-03 16:50:00+00:00,592.989990234375,593.2999877929688,592.489990234375,593.0800170898438,277721,0.3800048828125,-0.011029052734375,0.8904651457722227
2025-03-03 16:55:00+00:00,593.0549926757812,593.423583984375,592.8900146484375,593.0197143554688,273383,0.06500244140625,0.0094970703125,0.8895205218164057
2025-03-03 17:00:00+00:00,593.0800170898438,593.202392578125,592.7000122070312,593.0399780273438,211054,0.0250244140625,-0.017498779296875,0.883972850468214
2025-03-03 17:05:00+00:00,593.19970703125,593.739990234375,592.989013671875,593.375,277639,0.11968994140625,-0.046026611328125,0.8733636111560438
2025-03-03 17:10:00+00:00,593.5800170898438,593.8150024414062,593.2100219726562,593.239990234375,151870,0.38031005859375,-0.08299560546875,0.843228814374549
2025-03-03 17:15:00+00:00,593.9949951171875,594.1300048828125,593.27001953125,593.6635131835938,388435,0.41497802734375,0.1594970703125,0.5105678663646409
2025-03-03 17:20:00+00:00,593.9099731445312,594.1500244140625,593.7401123046875,594.0,263562,-0.08502197265625,0.16099853515625,0.5097412412096842
2025-03-03 17:25:00+00:00,593.8099975585938,594.1199951171875,593.469970703125,593.8900146484375,154345,-0.0999755859375,0.21251220703125,0.44444073085259983
2025-03-03 17:30:00+00:00,593.5,593.97998046875,593.3489990234375,593.7999877929688,156475,-0.30999755859375,0.215997314453125,0.43969584927309313
2025-03-03 17:35:00+00:00,593.7249755859375,593.8099975585938,593.1300048828125,593.4600219726562,232376,0.2249755859375,0.1114990234375,0.2403792067901515
2025-03-03 17:40:00+00:00,593.6300048828125,594.219970703125,593.5599975585938,593.719970703125,144737,-0.094970703125,0.06400146484375,0.2280384076466021
2025-03-03 17:45:00+00:00,593.260009765625,593.6400146484375,592.7000122070312,593.6400146484375,232779,-0.3699951171875,0.020501708984375,0.2661335049098598
2025-03-03 17:50:00+00:00,592.3099975585938,593.3300170898438,592.27001953125,593.25,201639,-0.95001220703125,-0.077001953125,0.40609940586454474
2025-03-03 17:55:00+00:00,592.0001220703125,592.42138671875,591.4199829101562,592.280029296875,403620,-0.30987548828125,-0.11995849609375,0.4057010781290199
2025-03-03 18:00:00+00:00,591.4099731445312,592.1300048828125,591.3300170898438,592.0150146484375,464243,-0.59014892578125,-0.21700439453125,0.3884401330221832
2025-03-03 18:05:00+00:00,589.9630126953125,591.4199829101562,589.8099975585938,590.6497802734375,726697,-1.44696044921875,-0.4031982421875,0.48587609969960266
2025-03-03 18:10:00+00:00,589.3300170898438,590.0,589.1099853515625,589.9600219726562,666444,-0.63299560546875,-0.45799560546875,0.47682088854622495
2025-03-03 18:15:00+00:00,589.7100219726562,590.0399780273438,589.2050170898438,589.3400268554688,582495,0.3800048828125,-0.40999755859375,0.5371997142303382
2025-03-03 18:20:00+00:00,589.969970703125,590.25,589.2100219726562,589.719970703125,515483,0.25994873046875,-0.3530029296875,0.5776961859845071
2025-03-03 18:25:00+00:00,588.0902709960938,589.9400024414062,587.8699951171875,589.9400024414062,650422,-1.87969970703125,-0.563470458984375,0.7116002331407573
2025-03-03 18:30:00+00:00,587.7100219726562,588.75,587.5399780273438,588.114990234375,825729,-0.3802490234375,-0.591998291015625,0.6962848816279913
2025-03-03 18:35:00+00:00,587.6599731445312,588.2899780273438,587.47998046875,587.72998046875,447711,-0.050048828125,-0.560003662109375,0.7147261305953757
2025-03-03 18:40:00+00:00,588.4299926757812,588.75,587.594970703125,587.6500244140625,499374,0.77001953125,-0.38800048828125,0.8109325966985893
2025-03-03 18:45:00+00:00,588.72998046875,589.989990234375,587.9000244140625,588.4299926757812,1665190,0.29998779296875,-0.32701416015625,0.839876718785791
2025-03-03 18:50:00+00:00,588.7899780273438,589.4290161132812,588.4099731445312,588.72998046875,720932,0.05999755859375,-0.26199951171875,0.8424043134109435
2025-03-03 18:55:00+00:00,589.1699829101562,589.3900146484375,588.239990234375,588.739990234375,337243,0.3800048828125,-0.079302978515625,0.7498934911063051
2025-03-03 19:00:00+00:00,589.6900024414062,590.22998046875,588.97998046875,589.1199951171875,805691,0.52001953125,0.03599853515625,0.7439182890502961
2025-03-03 19:05:00+00:00,589.75,590.0399780273438,589.3300170898438,589.6900024414062,282700,0.05999755859375,0.003997802734375,0.7342967084371333
2025-03-03 19:10:00+00:00,589.3099975585938,589.97998046875,589.2100219726562,589.719970703125,234194,-0.44000244140625,-0.065997314453125,0.7405221190546276
2025-03-03 19:15:00+00:00,588.4500122070312,589.530029296875,588.2899780273438,589.3699951171875,390103,-0.8599853515625,0.03597412109375,0.4912881002286724
2025-03-03 19:20:00+00:00,588.8499755859375,589.2449951171875,588.4199829101562,588.4400024414062,298852,0.39996337890625,0.113995361328125,0.479658363527741
2025-03-03 19:25:00+00:00,588.4949951171875,588.8499755859375,588.2401123046875,588.8300170898438,361397,-0.35498046875,0.083502197265625,0.5004862983891769
2025-03-03 19:30:00+00:00,589.4650268554688,589.8099975585938,588.4099731445312,588.489990234375,355833,0.97003173828125,0.10350341796875,0.5338546309430345
2025-03-03 19:35:00+00:00,589.7000122070312,589.7000122070312,588.739990234375,589.260009765625,331956,0.2349853515625,0.097003173828125,0.5315873253565365
2025-03-03 19:40:00+00:00,590.2849731445312,590.6500244140625,589.7000122070312,590.239990234375,595861,0.5849609375,0.14949951171875,0.5530160203593625
2025-03-03 19:45:00+00:00,588.5800170898438,590.280029296875,588.5379028320312,590.280029296875,458196,-1.7049560546875,-0.05899658203125,0.7960741855121106
2025-03-03 19:50:00+00:00,586.8400268554688,589.0,586.0499877929688,588.5700073242188,1472017,-1.739990234375,-0.28499755859375,0.9239602303404832
2025-03-03 19:55:00+00:00,586.0499877929688,587.0,585.969970703125,586.8499755859375,1434021,-0.7900390625,-0.370001220703125,0.9277877887942894
2025-03-03 20:00:00+00:00,584.3599853515625,586.0800170898438,583.6400146484375,586.030029296875,2451453,-1.69000244140625,-0.495001220703125,1.0180790561466446
2025-03-03 20:05:00+00:00,583.6199951171875,584.72998046875,583.4299926757812,584.3499755859375,1273000,-0.739990234375,-0.483001708984375,1.0139981919393175
2025-03-03 20:10:00+00:00,582.8800048828125,583.8900146484375,582.0700073242188,583.6400146484375,2009455,-0.739990234375,-0.5969970703125,0.9666780074628605
2025-03-03 20:15:00+00:00,582.660400390625,583.8300170898438,582.5800170898438,582.8499755859375,1508361,-0.2196044921875,-0.58345947265625,0.9713803344897199
2025-03-03 20:20:00+00:00,581.9500122070312,583.080078125,581.8300170898438,582.6900024414062,1652927,-0.71038818359375,-0.75150146484375,0.8036453496355078
2025-03-03 20:25:00+00:00,581.2100219726562,582.27001953125,580.8300170898438,581.9500122070312,2318678,-0.739990234375,-0.8489990234375,0.7260648243237994
2025-03-03 20:30:00+00:00,581.4099731445312,582.52001953125,581.1900024414062,581.1900024414062,1398208,0.199951171875,-0.8875,0.6475392096918183
2025-03-03 20:35:00+00:00,580.530029296875,581.6599731445312,580.4199829101562,581.3599853515625,1206357,-0.87994384765625,-0.804998779296875,0.5809495515210588
2025-03-03 20:40:00+00:00,580.5800170898438,580.8699951171875,579.9000244140625,580.3599853515625,1808949,0.04998779296875,-0.6260009765625,0.5347805693886403
2025-03-03 20:45:00+00:00,581.8599853515625,582.3200073242188,580.4500122070312,580.6099853515625,2112291,1.27996826171875,-0.419000244140625,0.7993907074186208
2025-03-03 20:50:00+00:00,582.4349975585938,582.469970703125,581.3800048828125,581.7899780273438,2466079,0.57501220703125,-0.192498779296875,0.7157602453826603
2025-03-03 20:55:00+00:00,583.969970703125,584.1099853515625,582.1400146484375,582.4349975585938,5080903,1.53497314453125,0.03499755859375,0.8677993288598619
2025-03-04 14:30:00+00:00,578.5598754882812,579.8200073242188,578.010009765625,579.4400024414062,5208549,-5.41009521484375,-0.432012939453125,1.9334805189880715
2025-03-04 14:35:00+00:00,579.1599731445312,580.2100219726562,578.530029296875,578.7849731445312,2178194,0.60009765625,-0.350042724609375,1.9606706910259901
2025-03-04 14:40:00+00:00,578.47998046875,579.9500122070312,577.5900268554688,579.1099853515625,1756573,-0.67999267578125,-0.347003173828125,1.9600734611973987
2025-03-04 14:45:00+00:00,578.030029296875,579.6099853515625,577.9500122070312,578.4400024414062,1714692,-0.449951171875,-0.317999267578125,1.9557533062559622
2025-03-04 14:50:00+00:00,577.0599975585938,578.219970703125,576.510009765625,578.0499877929688,1055384,-0.97003173828125,-0.43499755859375,1.9563209983849195
2025-03-04 14:55:00+00:00,575.739990234375,577.7299194335938,575.5900268554688,577.0700073242188,1224587,-1.32000732421875,-0.47900390625,1.972325929152251
2025-03-04 15:00:00+00:00,575.510009765625,576.2100219726562,574.7650146484375,575.7000122070312,1972144,-0.22998046875,-0.507000732421875,1.9659594312837465
2025-03-04 15:05:00+00:00,574.5900268554688,576.030029296875,574.4500122070312,575.469970703125,1117801,-0.91998291015625,-0.726995849609375,1.8642331144862658
2025-03-04 15:10:00+00:00,574.7100219726562,575.3900146484375,573.969970703125,574.5850219726562,1428553,0.1199951171875,-0.77249755859375,1.8342346453977862
2025-03-04 15:15:00+00:00,572.7349853515625,574.7000122070312,572.3900146484375,574.6500244140625,1630485,-1.97503662109375,-1.12349853515625,1.672304228866991
2025-03-04 15:20:00+00:00,573.4000244140625,573.6099853515625,572.25,572.7100219726562,1515081,0.6650390625,-0.515985107421875,0.8368355009016731
2025-03-04 15:25:00+00:00,574.510009765625,575.0499877929688,572.9299926757812,573.3599853515625,1822975,1.1099853515625,-0.464996337890625,0.9234466568282524
2025-03-04 15:30:00+00:00,575.4400024414062,576.0999755859375,574.22998046875,574.52001953125,1530386,0.92999267578125,-0.303997802734375,1.0173685660019487
2025-03-04 15:35:00+00:00,574.7899780273438,575.9400024414062,574.52001953125,575.4099731445312,1032150,-0.6500244140625,-0.324005126953125,1.0225120641157104
2025-03-04 15:40:00+00:00,575.3699951171875,575.47998046875,574.0999755859375,574.7999877929688,841666,0.58001708984375,-0.169000244140625,1.0311492477555002
2025-03-04 15:45:00+00:00,574.9375,575.75,573.780029296875,575.3699951171875,948479,-0.4324951171875,-0.0802490234375,0.9565716211955226
2025-03-04 15:50:00+00:00,573.77001953125,575.1400146484375,573.5,574.9500122070312,803260,-1.16748046875,-0.1739990234375,1.0169139307647435
2025-03-04 15:55:00+00:00,574.0900268554688,574.280029296875,573.4000244140625,573.780029296875,745479,0.32000732421875,-0.05,0.9911171148084889
2025-03-04 16:00:00+00:00,573.9099731445312,574.6599731445312,573.3499755859375,574.0999755859375,1084560,-0.1800537109375,-0.0800048828125,0.9899400046541449
2025-03-04 16:05:00+00:00,572.6799926757812,573.9600219726562,572.530029296875,573.8400268554688,1319560,-1.22998046875,-0.005499267578125,0.8495501167269094
2025-03-04 16:10:00+00:00,574.6400146484375,574.760009765625,572.4500122070312,572.719970703125,1379529,1.96002197265625,0.1239990234375,1.040383082620435
2025-03-04 16:15:00+00:00,573.5700073242188,575.0900268554688,573.489990234375,574.6099853515625,1260837,-1.07000732421875,-0.094000244140625,1.0392207518549226
2025-03-04 16:20:00+00:00,573.260009765625,574.3699951171875,573.0499877929688,573.530029296875,576402,-0.30999755859375,-0.217999267578125,0.9754858448451609
2025-03-04 16:25:00+00:00,572.9600830078125,573.3900146484375,572.2999877929688,573.2100219726562,957948,-0.2999267578125,-0.182989501953125,0.9644781692713756
2025-03-04 16:30:00+00:00,573.5900268554688,574.219970703125,572.9199829101562,572.989990234375,1364417,0.62994384765625,-0.177996826171875,0.9689854691420902
2025-03-04 16:35:00+00:00,573.6400146484375,574.3800048828125,573.2899780273438,573.5900268554688,525217,0.04998779296875,-0.12974853515625,0.966915151123647
2025-03-04 16:40:00+00:00,575.1900024414062,575.4199829101562,573.4959716796875,573.6400146484375,701559,1.54998779296875,0.141998291015625,1.0230937491490073
2025-03-04 16:45:00+00:00,575.6900024414062,575.8900146484375,574.6300048828125,575.1849975585938,928139,0.5,0.15999755859375,1.0281442639440939
2025-03-04 16:50:00+00:00,575.9099731445312,576.342529296875,574.8800048828125,575.8126831054688,926961,0.219970703125,0.2,1.0212022112469437
2025-03-04 16:55:00+00:00,575.9849853515625,576.5700073242188,575.8200073242188,575.9500122070312,568569,0.07501220703125,0.330499267578125,0.8935673092412163
2025-03-04 17:00:00+00:00,576.2999877929688,576.52001953125,575.5599975585938,576.02001953125,510967,0.31500244140625,0.165997314453125,0.6880285689108945
2025-03-04 17:05:00+00:00,575.6699829101562,576.3200073242188,575.3300170898438,576.260009765625,464382,-0.6300048828125,0.20999755859375,0.6098270812403505
2025-03-04 17:10:00+00:00,576.22998046875,576.72998046875,575.5900268554688,575.5900268554688,589317,0.55999755859375,0.2969970703125,0.5891064371699145
2025-03-04 17:15:00+00:00,576.6950073242188,576.8599853515625,576.030029296875,576.22998046875,811465,0.46502685546875,0.373492431640625,0.5514443759502374
2025-03-04 17:20:00+00:00,577.0800170898438,577.6900024414062,576.5399780273438,576.6950073242188,835411,0.385009765625,0.3489990234375,0.544179723953193
2025-03-04 17:25:00+00:00,577.8599853515625,578.5700073242188,577.0999755859375,577.0999755859375,1017480,0.77996826171875,0.4219970703125,0.5485560609027829
2025-03-04 17:30:00+00:00,577.47998046875,577.85498046875,576.7261962890625,577.8499755859375,715757,-0.3800048828125,0.228997802734375,0.43545387013493264
2025-03-04 17:35:00+00:00,577.719970703125,578.0399780273438,577.3200073242188,577.510009765625,437734,0.239990234375,0.202996826171875,0.42511420582499654
2025-03-04 17:40:00+00:00,577.260009765625,577.8400268554688,576.6199951171875,577.219970703125,1093275,-0.4599609375,0.135003662109375,0.47369621914256527
2025-03-04 17:45:00+00:00,577.469970703125,578.1699829101562,577.0800170898438,577.2899780273438,663150,0.2099609375,0.14849853515625,0.4737194991337447
2025-03-04 17:50:00+00:00,577.0399780273438,577.489990234375,575.9299926757812,577.489990234375,769852,-0.42999267578125,0.0739990234375,0.5023409900553207
2025-03-04 17:55:00+00:00,576.4940185546875,577.0399780273438,576.1799926757812,577.010009765625,885906,-0.54595947265625,0.082403564453125,0.4898002888224014
2025-03-04 18:00:00+00:00,576.8599853515625,577.3099975585938,576.030029296875,576.510009765625,1044521,0.365966796875,0.06300048828125,0.4723094790809661
2025-03-04 18:05:00+00:00,578.510009765625,578.6799926757812,576.719970703125,576.8499755859375,570675,1.6500244140625,0.181500244140625,0.6851021023636987
2025-03-04 18:10:00+00:00,579.75,580.069580078125,578.375,578.4500122070312,804569,1.239990234375,0.266998291015625,0.762318815622266
2025-03-04 18:15:00+00:00,578.6900024414062,579.8099975585938,578.052001953125,579.7000122070312,659384,-1.05999755859375,0.083001708984375,0.842575559546846
2025-03-04 18:20:00+00:00,577.9600219726562,578.8800048828125,577.5101928710938,578.8200073242188,349077,-0.72998046875,0.048004150390625,0.8707416243960129
2025-03-04 18:25:00+00:00,577.5399780273438,578.1199951171875,577.25,577.97998046875,347671,-0.4200439453125,-0.017999267578125,0.8795431035937767
2025-03-04 18:30:00+00:00,578.27001953125,578.2999877929688,576.969970703125,577.47998046875,551404,0.73004150390625,0.1010009765625,0.8934943223585002
2025-03-04 18:35:00+00:00,578.7274780273438,578.75,577.7700805664062,578.239990234375,474298,0.45745849609375,0.125750732421875,0.9002501579976881
2025-03-04 18:40:00+00:00,579.0999755859375,579.5399780273438,578.6199951171875,578.8460083007812,425624,0.37249755859375,0.205999755859375,0.8807627581699163
2025-03-04 18:45:00+00:00,579.010009765625,579.7100219726562,578.8400268554688,579.1099853515625,79343,-0.0899658203125,0.25159912109375,0.8487276258181919
2025-03-04 18:50:00+00:00,579.7000122070312,579.9400024414062,578.7899780273438,578.9600219726562,346954,0.69000244140625,0.284002685546875,0.8596940567917561
2025-03-04 18:55:00+00:00,580.2849731445312,580.8300170898438,579.6599731445312,579.6599731445312,447835,0.5849609375,0.177496337890625,0.7274605241125329
2025-03-04 19:00:00+00:00,581.5349731445312,581.8200073242188,580.1799926757812,580.260009765625,2838798,1.25,0.178497314453125,0.7290900060965964
2025-03-04 19:05:00+00:00,582.0850219726562,582.5050048828125,581.3400268554688,581.530029296875,1078657,0.550048828125,0.339501953125,0.5896426575966978
2025-03-04 19:10:00+00:00,581.5449829101562,582.2161865234375,581.1900024414062,582.0999755859375,665574,-0.5400390625,0.35849609375,0.5533030259376148
2025-03-04 19:15:00+00:00,581.739990234375,582.030029296875,581.25,581.5700073242188,378265,0.19500732421875,0.420001220703125,0.487405070589784
2025-03-04 19:20:00+00:00,582.6500244140625,582.9149780273438,581.635009765625,582.0,675631,0.9100341796875,0.43800048828125,0.5031943420542305
2025-03-04 19:25:00+00:00,581.4000244140625,582.9290161132812,581.3099975585938,582.8599853515625,634840,-1.25,0.267254638671875,0.7330504375295167
2025-03-04 19:30:00+00:00,581.0999755859375,581.72998046875,580.7999877929688,581.4199829101562,683643,-0.300048828125,0.2,0.7529048768807363
2025-03-04 19:35:00+00:00,581.9500122070312,582.0800170898438,581.0700073242188,581.1199951171875,743329,0.85003662109375,0.294000244140625,0.7711390388758752
2025-03-04 19:40:00+00:00,582.1801147460938,582.4199829101562,581.5800170898438,581.9500122070312,600489,0.2301025390625,0.24801025390625,0.758508268464648
2025-03-04 19:45:00+00:00,582.1400146484375,582.9400024414062,581.9118041992188,582.2100219726562,928805,-0.04010009765625,0.185504150390625,0.7533934210327783
2025-03-04 19:50:00+00:00,582.2899780273438,582.780029296875,582.0399780273438,582.1300048828125,607226,0.14996337890625,0.07550048828125,0.6545158089531733
2025-03-04 19:55:00+00:00,582.8900146484375,583.1300048828125,582.2100219726562,582.239990234375,570723,0.60003662109375,0.080499267578125,0.6587201941272592
2025-03-04 20:00:00+00:00,582.5,583.6296997070312,582.2000122070312,582.8200073242188,760860,-0.3900146484375,0.095501708984375,0.6445735404079384
2025-03-04 20:05:00+00:00,583.0599975585938,583.3400268554688,582.2100219726562,582.47998046875,895529,0.55999755859375,0.132000732421875,0.6609596290132896
2025-03-04 20:10:00+00:00,583.47998046875,583.780029296875,582.9000244140625,583.0599975585938,795149,0.41998291015625,0.08299560546875,0.6133144331888779
2025-03-04 20:15:00+00:00,583.989990234375,584.1099853515625,582.9400024414062,583.469970703125,790630,0.510009765625,0.25899658203125,0.4056670387406624
2025-03-04 20:20:00+00:00,585.2899780273438,585.3900146484375,583.9000244140625,584.0,1697247,1.29998779296875,0.419000244140625,0.4709577627480463
2025-03-04 20:25:00+00:00,583.8400268554688,585.2698974609375,583.7899780273438,585.260009765625,791992,-1.449951171875,0.18900146484375,0.7283469549468556
2025-03-04 20:30:00+00:00,581.0800170898438,584.030029296875,580.3499755859375,582.8599853515625,2423040,-2.760009765625,-0.110009765625,1.1820558531966305
2025-03-04 20:35:00+00:00,580.0413208007812,581.5,579.969970703125,581.0900268554688,1387962,-1.0386962890625,-0.209869384765625,1.217153154905949
2025-03-04 20:40:00+00:00,580.010009765625,580.4099731445312,578.8900146484375,580.0599975585938,2160748,-0.03131103515625,-0.227996826171875,1.2125397426504632
2025-03-04 20:45:00+00:00,578.4199829101562,580.6699829101562,578.1099853515625,580.02001953125,2362559,-1.59002685546875,-0.447003173828125,1.2437453408216568
2025-03-04 20:50:00+00:00,576.6304931640625,578.405029296875,574.6900024414062,578.3699951171875,5672786,-1.78948974609375,-0.58695068359375,1.3134048925145974
2025-03-04 20:55:00+00:00,576.8800048828125,577.2050170898438,576.280029296875,576.6500244140625,6051081,0.24951171875,-0.617999267578125,1.2866766251659032
2025-03-05 14:30:00+00:00,577.5700073242188,577.5999755859375,576.260009765625,576.6900024414062,3978878,0.69000244140625,-0.590997314453125,1.3134348968521459
2025-03-05 14:35:00+00:00,577.6500244140625,577.8900146484375,576.469970703125,577.5800170898438,1238784,0.08001708984375,-0.63399658203125,1.2799980653062741
2025-03-05 14:40:00+00:00,578.5250244140625,579.1199951171875,577.6300048828125,577.6500244140625,1007177,0.875,-0.676495361328125,1.2140048088917592
2025-03-05 14:45:00+00:00,576.8800048828125,578.7100219726562,576.8099975585938,578.5,776312,-1.64501953125,-0.696002197265625,1.229284755659976
2025-03-05 14:50:00+00:00,576.64501953125,577.989990234375,576.3699951171875,576.8099975585938,775628,-0.2349853515625,-0.443499755859375,0.995272355527659
2025-03-05 14:55:00+00:00,575.8099975585938,577.0599975585938,575.0,576.6300048828125,1037288,-0.83502197265625,-0.42313232421875,0.9837561783225635
2025-03-05 15:00:00+00:00,578.510009765625,579.3499755859375,575.8499755859375,576.510009765625,1895434,2.70001220703125,-0.15,1.397000005594256
2025-03-05 15:05:00+00:00,578.8900146484375,579.6400146484375,577.9000244140625,578.530029296875,1093808,0.3800048828125,0.047003173828125,1.3073980294642695
2025-03-05 15:10:00+00:00,578.3309936523438,579.2100219726562,577.8900146484375,578.8800048828125,531222,-0.55902099609375,0.170050048828125,1.165559483307726
2025-03-05 15:15:00+00:00,576.9000244140625,578.02001953125,576.64501953125,577.630126953125,994381,-1.43096923828125,0.002001953125,1.269352729113549
2025-03-05 15:20:00+00:00,576.0,577.2999877929688,575.4000244140625,576.9000244140625,1000007,-0.9000244140625,-0.157000732421875,1.2731760598024657
2025-03-05 15:25:00+00:00,575.8914794921875,576.5800170898438,575.4099731445312,576.0599975585938,928822,-0.1085205078125,-0.1758544921875,1.2706697164540537
2025-03-05 15:30:00+00:00,576.6300048828125,577.1165161132812,575.5004272460938,575.9199829101562,657011,0.738525390625,-0.189501953125,1.2588066054473963
2025-03-05 15:35:00+00:00,577.9849853515625,578.3499755859375,576.469970703125,576.6099853515625,537795,1.35498046875,0.110498046875,1.2305482590433678
2025-03-05 15:40:00+00:00,577.3499755859375,578.030029296875,576.6500244140625,578.030029296875,391269,-0.635009765625,0.07049560546875,1.2493848409530712
2025-03-05 15:45:00+00:00,576.719970703125,578.030029296875,576.719970703125,577.3099975585938,476235,-0.6300048828125,0.090997314453125,1.234467855497352
2025-03-05 15:50:00+00:00,577.44970703125,577.510009765625,575.8699951171875,576.52001953125,426472,0.729736328125,-0.1060302734375,0.8773715854311784
2025-03-05 15:55:00+00:00,576.9199829101562,577.9099731445312,576.7999877929688,577.469970703125,484287,-0.52972412109375,-0.197003173828125,0.8684951037841994
2025-03-05 16:00:00+00:00,576.0599975585938,576.9099731445312,575.530029296875,576.9000244140625,459986,-0.8599853515625,-0.227099609375,0.8874422809214344
2025-03-05 16:05:00+00:00,575.4600219726562,576.22998046875,575.2100219726562,576.0399780273438,543151,-0.5999755859375,-0.144000244140625,0.7964269920626992
2025-03-05 16:10:00+00:00,574.8699951171875,575.5399780273438,573.7999877929688,575.4500122070312,1041109,-0.59002685546875,-0.11300048828125,0.7693013372208238
2025-03-05 16:15:00+00:00,574.3696899414062,575.0999755859375,574.1699829101562,574.8699951171875,430655,-0.50030517578125,-0.152178955078125,0.7789634319741605
2025-03-05 16:20:00+00:00,574.8499755859375,574.9600219726562,573.8900146484375,574.3300170898438,508547,0.48028564453125,-0.1780029296875,0.7498921934988775
2025-03-05 16:25:00+00:00,574.8499755859375,575.0399169921875,573.9099731445312,574.9000244140625,397220,0.0,-0.3135009765625,0.5332389971629325
2025-03-05 16:30:00+00:00,573.6099853515625,574.8499755859375,573.4199829101562,574.8400268554688,581730,-1.239990234375,-0.3739990234375,0.6034630394185615
2025-03-05 16:35:00+00:00,574.3800048828125,574.8099975585938,573.4600219726562,573.6500244140625,644018,0.77001953125,-0.23399658203125,0.6932004181040314
2025-03-05 16:40:00+00:00,573.4600219726562,574.4310302734375,573.1799926757812,574.4310302734375,453710,-0.91998291015625,-0.398968505859375,0.6319616849037161
2025-03-05 16:45:00+00:00,573.8300170898438,574.0599975585938,573.0795288085938,573.47998046875,529667,0.3699951171875,-0.30899658203125,0.6739303205457281
